ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-2.70261E-07,-1.99447E-07,-1.41862E-04,-1.65419E-04,-3.77121E-02,-1.16570E-01,4.57447E-03,-9.38390E-04,-4.87805E-03,0.00000E+00,1.20611E-12,1.31835E-09,-1.31714E-09,1.91140E-16,1.31714E-09
1,0.00000E+00,1.00000E+00,-2.70366E-07,-1.91512E-07,-1.48568E-04,-1.62361E-04,5.11616E-02,-5.38185E-02,5.28990E-03,-4.33239E-04,-4.87805E-03,0.00000E+00,1.33803E-12,1.31886E-09,-1.31752E-09,1.94945E-16,1.31752E-09
2,0.00000E+00,2.00000E+00,-2.70563E-07,-1.83552E-07,-1.53960E-04,-1.58177E-04,2.79948E-02,-8.77293E-02,5.10341E-03,-7.06220E-04,-4.87805E-03,0.00000E+00,1.47662E-12,1.31982E-09,-1.31834E-09,1.96113E-16,1.31834E-09
3,0.00000E+00,3.00000E+00,-2.70772E-07,-1.75659E-07,-1.57798E-04,-1.54915E-04,1.16522E-02,-7.40893E-02,4.97185E-03,-5.96419E-04,-4.87805E-03,0.00000E+00,1.59149E-12,1.32084E-09,-1.31925E-09,1.96817E-16,1.31925E-09
4,0.00000E+00,4.00000E+00,-2.71051E-07,-1.67855E-07,-1.64093E-04,-1.50253E-04,2.40019E-02,-5.60720E-02,5.07126E-03,-4.51380E-04,-4.87805E-03,0.00000E+00,1.68685E-12,1.32220E-09,-1.32051E-09,1.99247E-16,1.32051E-09
5,0.00000E+00,5.00000E+00,-2.71416E-07,-1.60130E-07,-1.68813E-04,-1.45638E-04,3.55115E-03,-3.61664E-02,4.90664E-03,-2.91140E-04,-4.87805E-03,0.00000E+00,1.68630E-12,1.32398E-09,-1.32230E-09,2.00077E-16,1.32230E-09
6,0.00000E+00,6.00000E+00,-2.71949E-07,-1.52466E-07,-1.73314E-04,-1.40352E-04,4.96679E-02,-2.84648E-02,5.27788E-03,-2.29142E-04,-4.87805E-03,0.00000E+00,1.75957E-12,1.32658E-09,-1.32482E-09,2.00189E-16,1.32482E-09
7,0.00000E+00,7.00000E+00,-2.72604E-07,-1.44847E-07,-1.78377E-04,-1.35527E-04,7.33435E-02,-5.30922E-03,5.46846E-03,-4.27392E-05,-4.87805E-03,0.00000E+00,1.74801E-12,1.32977E-09,-1.32803E-09,2.01998E-16,1.32803E-09
8,0.00000E+00,8.00000E+00,-2.73373E-07,-1.37253E-07,-1.82287E-04,-1.30286E-04,6.93902E-02,4.88723E-02,5.43664E-03,3.93422E-04,-4.87805E-03,0.00000E+00,1.65622E-12,1.33353E-09,-1.33187E-09,2.02066E-16,1.33187E-09
9,0.00000E+00,9.00000E+00,-2.74283E-07,-1.29643E-07,-1.85634E-04,-1.25467E-04,1.06316E-01,5.44711E-02,5.73389E-03,4.38492E-04,-4.87805E-03,0.00000E+00,1.62229E-12,1.33797E-09,-1.33635E-09,2.02063E-16,1.33635E-09
