ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-4.21808E-07,-4.06508E-07,-3.02873E-04,1.16143E-05,1.09841E-01,1.95324E-01,5.76227E-03,1.57236E-03,-4.87805E-03,0.00000E+00,3.79851E-13,2.05760E-09,-2.05722E-09,3.69765E-16,2.05722E-09
1,0.00000E+00,1.00000E+00,-4.28384E-07,-3.92545E-07,-2.91701E-04,1.27295E-05,5.51808E-02,1.70759E-01,5.32225E-03,1.37461E-03,-4.87805E-03,0.00000E+00,3.99047E-13,2.08968E-09,-2.08928E-09,3.43138E-16,2.08928E-09
2,0.00000E+00,2.00000E+00,-4.35150E-07,-3.78471E-07,-2.78770E-04,1.54957E-05,8.97822E-02,1.78143E-01,5.60080E-03,1.43405E-03,-4.87805E-03,0.00000E+00,1.02286E-12,2.12268E-09,-2.12166E-09,3.13760E-16,2.12166E-09
3,0.00000E+00,3.00000E+00,-4.42026E-07,-3.64202E-07,-2.65019E-04,1.62921E-05,8.47515E-02,1.85147E-01,5.56030E-03,1.49044E-03,-4.87805E-03,0.00000E+00,1.99329E-12,2.15623E-09,-2.15423E-09,2.83765E-16,2.15423E-09
4,0.00000E+00,4.00000E+00,-4.49023E-07,-3.49659E-07,-2.53643E-04,1.56812E-05,8.62603E-02,1.25388E-01,5.57244E-03,1.00938E-03,-4.87805E-03,0.00000E+00,2.47833E-12,2.19036E-09,-2.18788E-09,2.59938E-16,2.18788E-09
5,0.00000E+00,5.00000E+00,-4.56040E-07,-3.34855E-07,-2.42981E-04,1.49543E-05,1.05064E-01,1.69632E-01,5.72381E-03,1.36554E-03,-4.87805E-03,0.00000E+00,2.98270E-12,2.22459E-09,-2.22160E-09,2.38535E-16,2.22160E-09
6,0.00000E+00,6.00000E+00,-4.62979E-07,-3.19746E-07,-2.33135E-04,1.23427E-05,1.07228E-01,1.17639E-01,5.74124E-03,9.46992E-04,-4.87805E-03,0.00000E+00,3.34452E-12,2.25843E-09,-2.25509E-09,2.19379E-16,2.25509E-09
7,0.00000E+00,7.00000E+00,-4.69769E-07,-3.04348E-07,-2.23939E-04,9.99536E-06,7.67494E-02,5.45704E-02,5.49588E-03,4.39292E-04,-4.87805E-03,0.00000E+00,3.75148E-12,2.29156E-09,-2.28781E-09,2.02251E-16,2.28781E-09
8,0.00000E+00,8.00000E+00,-4.76407E-07,-2.88687E-07,-2.15747E-04,7.22334E-06,1.05640E-01,7.93337E-02,5.72845E-03,6.38637E-04,-4.87805E-03,0.00000E+00,4.12439E-12,2.32393E-09,-2.31981E-09,1.87560E-16,2.31981E-09
9,0.00000E+00,9.00000E+00,-4.82805E-07,-2.72747E-07,-2.07323E-04,3.40492E-06,1.44528E-01,5.62577E-02,6.04150E-03,4.52874E-04,-4.87805E-03,0.00000E+00,4.34311E-12,2.35514E-09,-2.35080E-09,1.73053E-16,2.35080E-09
10,0.00000E+00,1.00000E+01,-4.88888E-07,-2.56555E-07,-2.00413E-04,-4.77366E-07,1.52328E-01,1.22942E-02,6.10429E-03,9.89680E-05,-4.87805E-03,0.00000E+00,4.52195E-12,2.38482E-09,-2.38030E-09,1.61667E-16,2.38030E-09
11,0.00000E+00,1.10000E+01,-4.94615E-07,-2.40149E-07,-1.96752E-04,-4.48350E-06,1.39204E-01,1.34905E-02,5.99864E-03,1.08599E-04,-4.87805E-03,0.00000E+00,4.73553E-12,2.41276E-09,-2.40802E-09,1.55894E-16,2.40802E-09
12,0.00000E+00,1.20000E+01,-4.99990E-07,-2.23542E-07,-1.94473E-04,-7.50590E-06,1.64392E-01,-2.40614E-02,6.20140E-03,-1.93694E-04,-4.87805E-03,0.00000E+00,4.74183E-12,2.43897E-09,-2.43423E-09,1.52452E-16,2.43423E-09
13,0.00000E+00,1.30000E+01,-5.04967E-07,-2.06775E-07,-1.93536E-04,-8.86776E-06,1.83066E-01,-3.56508E-02,6.35173E-03,-2.86989E-04,-4.87805E-03,0.00000E+00,4.75385E-12,2.46326E-09,-2.45850E-09,1.51077E-16,2.45850E-09
14,0.00000E+00,1.40000E+01,-5.09517E-07,-1.89871E-07,-1.93651E-04,-9.47934E-06,1.68896E-01,-2.55818E-02,6.23766E-03,-2.05933E-04,-4.87805E-03,0.00000E+00,4.85813E-12,2.48545E-09,-2.48059E-09,1.51303E-16,2.48059E-09
15,0.00000E+00,1.50000E+01,-5.13665E-07,-1.72848E-07,-1.93054E-04,-9.73820E-06,1.75667E-01,-1.30330E-02,6.29217E-03,-1.04916E-04,-4.87805E-03,0.00000E+00,4.89772E-12,2.50568E-09,-2.50079E-09,1.50392E-16,2.50079E-09
16,0.00000E+00,1.60000E+01,-5.17384E-07,-1.55726E-07,-1.91010E-04,-9.31009E-06,1.66532E-01,-4.65652E-03,6.21863E-03,-3.74850E-05,-4.87805E-03,0.00000E+00,4.97794E-12,2.52382E-09,-2.51885E-09,1.47201E-16,2.51885E-09
17,0.00000E+00,1.70000E+01,-5.20670E-07,-1.38527E-07,-1.88890E-04,-8.82291E-06,1.30135E-01,1.29297E-02,5.92564E-03,1.04084E-04,-4.87805E-03,0.00000E+00,5.15340E-12,2.53985E-09,-2.53470E-09,1.43922E-16,2.53470E-09
18,0.00000E+00,1.80000E+01,-5.23560E-07,-1.21252E-07,-1.87829E-04,-8.73643E-06,1.22349E-01,-2.37439E-02,5.86296E-03,-1.91139E-04,-4.87805E-03,0.00000E+00,5.17198E-12,2.55395E-09,-2.54878E-09,1.42307E-16,2.54878E-09
19,0.00000E+00,1.90000E+01,-5.26053E-07,-1.03938E-07,-1.87396E-04,-9.04500E-06,1.52352E-01,-3.26651E-03,6.10448E-03,-2.62954E-05,-4.87805E-03,0.00000E+00,5.02672E-12,2.56611E-09,-2.56108E-09,1.41676E-16,2.56108E-09
20,0.00000E+00,2.00000E+01,-5.28123E-07,-8.65831E-08,-1.87724E-04,-9.20012E-06,1.83577E-01,-3.60762E-02,6.35584E-03,-2.90414E-04,-4.87805E-03,0.00000E+00,4.81795E-12,2.57621E-09,-2.57139E-09,1.42182E-16,2.57139E-09
21,0.00000E+00,2.10000E+01,-5.29745E-07,-6.92273E-08,-1.88805E-04,-9.50611E-06,1.69721E-01,-2.73479E-02,6.24430E-03,-2.20150E-04,-4.87805E-03,0.00000E+00,4.74008E-12,2.58412E-09,-2.57938E-09,1.43844E-16,2.57938E-09
