ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-4.83670E-07,-3.15011E-07,2.90848E-04,1.30754E-04,-1.81086E-01,3.09614E-03,3.42030E-03,2.49239E-05,-4.87805E-03,0.00000E+00,3.26280E-13,2.35937E-09,-2.35904E-09,4.09298E-16,2.35904E-09
1,0.00000E+00,1.00000E+00,-4.86534E-07,-3.05670E-07,2.85539E-04,1.25532E-04,-1.57829E-01,-2.21991E-02,3.60753E-03,-1.78703E-04,-4.87805E-03,0.00000E+00,4.66251E-13,2.37334E-09,-2.37287E-09,3.91595E-16,2.37287E-09
2,0.00000E+00,2.00000E+00,-4.89517E-07,-2.96281E-07,2.79205E-04,1.20526E-04,-1.59273E-01,-3.42070E-03,3.59590E-03,-2.75367E-05,-4.87805E-03,0.00000E+00,7.51621E-13,2.38789E-09,-2.38714E-09,3.72239E-16,2.38714E-09
3,0.00000E+00,3.00000E+00,-4.92635E-07,-2.86833E-07,2.75374E-04,1.14438E-04,-1.36580E-01,2.96135E-02,3.77858E-03,2.38389E-04,-4.87805E-03,0.00000E+00,1.21512E-12,2.40310E-09,-2.40188E-09,3.57929E-16,2.40188E-09
4,0.00000E+00,4.00000E+00,-4.95930E-07,-2.77280E-07,2.70914E-04,1.10006E-04,-1.54684E-01,4.79788E-02,3.63284E-03,3.86230E-04,-4.87805E-03,0.00000E+00,1.57346E-12,2.41917E-09,-2.41760E-09,3.44121E-16,2.41760E-09
5,0.00000E+00,5.00000E+00,-4.99469E-07,-2.67575E-07,2.67040E-04,1.05638E-04,-1.11299E-01,4.43680E-02,3.98209E-03,3.57162E-04,-4.87805E-03,0.00000E+00,2.00950E-12,2.43643E-09,-2.43442E-09,3.31941E-16,2.43443E-09
6,0.00000E+00,6.00000E+00,-5.03183E-07,-2.57673E-07,2.62179E-04,1.02203E-04,-1.22351E-01,-6.54597E-03,3.89312E-03,-5.26951E-05,-4.87805E-03,0.00000E+00,2.35693E-12,2.45455E-09,-2.45219E-09,3.18713E-16,2.45219E-09
7,0.00000E+00,7.00000E+00,-5.07091E-07,-2.47576E-07,2.58698E-04,9.92582E-05,-1.42657E-01,6.25899E-02,3.72966E-03,5.03849E-04,-4.87805E-03,0.00000E+00,2.91388E-12,2.47361E-09,-2.47070E-09,3.09028E-16,2.47070E-09
8,0.00000E+00,8.00000E+00,-5.11198E-07,-2.37202E-07,2.55587E-04,9.56431E-05,-1.58388E-01,2.37345E-02,3.60303E-03,1.91063E-04,-4.87805E-03,0.00000E+00,3.41742E-12,2.49365E-09,-2.49023E-09,2.99752E-16,2.49023E-09
9,0.00000E+00,9.00000E+00,-5.15508E-07,-2.26541E-07,2.52677E-04,9.28735E-05,-1.59762E-01,-3.24000E-03,3.59197E-03,-2.60820E-05,-4.87805E-03,0.00000E+00,4.06270E-12,2.51467E-09,-2.51061E-09,2.91696E-16,2.51061E-09
10,0.00000E+00,1.00000E+01,-5.19991E-07,-2.15561E-07,2.50483E-04,9.14593E-05,-1.64311E-01,3.43429E-02,3.55534E-03,2.76461E-04,-4.87805E-03,0.00000E+00,4.93843E-12,2.53654E-09,-2.53160E-09,2.86205E-16,2.53160E-09
11,0.00000E+00,1.10000E+01,-5.24605E-07,-2.04204E-07,2.50609E-04,8.96996E-05,-1.86989E-01,3.09783E-02,3.37279E-03,2.49375E-04,-4.87805E-03,0.00000E+00,5.88118E-12,2.55905E-09,-2.55317E-09,2.85175E-16,2.55317E-09
12,0.00000E+00,1.20000E+01,-5.29337E-07,-1.92440E-07,2.52317E-04,8.59683E-05,-2.10260E-01,-5.00002E-05,3.18545E-03,-4.02501E-07,-4.87805E-03,0.00000E+00,6.92169E-12,2.58213E-09,-2.57521E-09,2.85995E-16,2.57521E-09
13,0.00000E+00,1.30000E+01,-5.34154E-07,-1.80247E-07,2.54675E-04,8.20268E-05,-2.23604E-01,2.73507E-02,3.07804E-03,2.20173E-04,-4.87805E-03,0.00000E+00,8.23664E-12,2.60563E-09,-2.59739E-09,2.88141E-16,2.59739E-09
14,0.00000E+00,1.40000E+01,-5.39013E-07,-1.67580E-07,2.57779E-04,7.77957E-05,-2.04910E-01,5.74438E-02,3.22852E-03,4.62423E-04,-4.87805E-03,0.00000E+00,9.59337E-12,2.62933E-09,-2.61974E-09,2.91821E-16,2.61974E-09
15,0.00000E+00,1.50000E+01,-5.43840E-07,-1.54408E-07,2.61095E-04,7.22816E-05,-1.66361E-01,5.82705E-02,3.53884E-03,4.69077E-04,-4.87805E-03,0.00000E+00,1.06802E-11,2.65288E-09,-2.64220E-09,2.95416E-16,2.64220E-09
16,0.00000E+00,1.60000E+01,-5.48556E-07,-1.40715E-07,2.64382E-04,6.61587E-05,-9.22015E-02,4.80088E-02,4.13583E-03,3.86471E-04,-4.87805E-03,0.00000E+00,1.12720E-11,2.67588E-09,-2.66461E-09,2.98956E-16,2.66461E-09
17,0.00000E+00,1.70000E+01,-5.53048E-07,-1.26511E-07,2.66781E-04,5.93867E-05,3.79447E-03,3.27128E-02,4.90859E-03,2.63338E-04,-4.87805E-03,0.00000E+00,1.13447E-11,2.69779E-09,-2.68645E-09,3.00663E-16,2.68645E-09
18,0.00000E+00,1.80000E+01,-5.57163E-07,-1.11822E-07,2.67896E-04,5.27400E-05,2.45319E-02,-1.09510E-03,5.07553E-03,-8.81557E-06,-4.87805E-03,0.00000E+00,1.13122E-11,2.71787E-09,-2.70656E-09,3.00063E-16,2.70656E-09
19,0.00000E+00,1.90000E+01,-5.60842E-07,-9.67009E-08,2.68862E-04,4.58980E-05,7.05211E-03,-9.13553E-03,4.93482E-03,-7.35410E-05,-4.87805E-03,0.00000E+00,1.13526E-11,2.73582E-09,-2.72446E-09,2.99433E-16,2.72446E-09
20,0.00000E+00,2.00000E+01,-5.64063E-07,-8.12011E-08,2.70127E-04,3.99155E-05,1.38717E-02,-1.25578E-02,4.98972E-03,-1.01090E-04,-4.87805E-03,0.00000E+00,1.13020E-11,2.75153E-09,-2.74022E-09,3.00111E-16,2.74022E-09
21,0.00000E+00,2.10000E+01,-5.66754E-07,-6.53684E-08,2.71891E-04,3.29080E-05,-1.58227E-02,-6.76610E-02,4.75068E-03,-5.44671E-04,-4.87805E-03,0.00000E+00,1.13787E-11,2.76465E-09,-2.75328E-09,3.01905E-16,2.75328E-09
22,0.00000E+00,2.20000E+01,-5.68908E-07,-4.92829E-08,2.74525E-04,2.53676E-05,-3.88213E-02,-3.32782E-02,4.56554E-03,-2.67890E-04,-4.87805E-03,0.00000E+00,1.15978E-11,2.77516E-09,-2.76356E-09,3.05930E-16,2.76356E-09
23,0.00000E+00,2.30000E+01,-5.70522E-07,-3.29857E-08,2.77440E-04,1.77194E-05,8.80153E-03,4.71755E-03,4.94890E-03,3.79763E-05,-4.87805E-03,0.00000E+00,1.14375E-11,2.78304E-09,-2.77160E-09,3.11079E-16,2.77160E-09
