ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-3.77194E-07,-6.15040E-08,2.51064E-04,1.40195E-04,7.01801E-03,-7.60474E-02,4.93454E-03,-6.12182E-04,-4.87805E-03,0.00000E+00,2.18189E-12,1.83997E-09,-1.83779E-09,3.32818E-16,1.83779E-09
1,0.00000E+00,1.00000E+00,-3.69720E-07,-5.44948E-08,2.53785E-04,1.32096E-04,3.52150E-02,-5.36934E-02,5.16153E-03,-4.32232E-04,-4.87805E-03,0.00000E+00,2.14631E-12,1.80351E-09,-1.80137E-09,3.29472E-16,1.80137E-09
2,0.00000E+00,2.00000E+00,-3.62384E-07,-4.75116E-08,2.52668E-04,1.22970E-04,-5.32087E-02,-1.11660E-01,4.44972E-03,-8.98865E-04,-4.87805E-03,0.00000E+00,2.49582E-12,1.76773E-09,-1.76523E-09,3.17825E-16,1.76523E-09
3,0.00000E+00,3.00000E+00,-3.55077E-07,-4.06514E-08,2.52228E-04,1.13959E-04,-1.77111E-03,-9.51382E-02,4.86379E-03,-7.65863E-04,-4.87805E-03,0.00000E+00,3.22832E-12,1.73209E-09,-1.72886E-09,3.08337E-16,1.72886E-09
4,0.00000E+00,4.00000E+00,-3.47686E-07,-3.39726E-08,2.50079E-04,1.03588E-04,3.72229E-02,-1.45916E-01,5.17769E-03,-1.17463E-03,-4.87805E-03,0.00000E+00,4.40936E-12,1.69603E-09,-1.69162E-09,2.94911E-16,1.69162E-09
5,0.00000E+00,5.00000E+00,-3.40207E-07,-2.75638E-08,2.45430E-04,9.52095E-05,7.47478E-02,-1.23926E-01,5.47977E-03,-9.97602E-04,-4.87805E-03,0.00000E+00,5.85849E-12,1.65955E-09,-1.65369E-09,2.78935E-16,1.65369E-09
6,0.00000E+00,6.00000E+00,-3.32580E-07,-2.14743E-08,2.40697E-04,8.83749E-05,3.21850E-02,-1.52527E-01,5.13714E-03,-1.22784E-03,-4.87805E-03,0.00000E+00,7.65928E-12,1.62234E-09,-1.61468E-09,2.64624E-16,1.61468E-09
7,0.00000E+00,7.00000E+00,-3.24879E-07,-1.57718E-08,2.35017E-04,8.14717E-05,2.49752E-02,-2.36615E-01,5.07910E-03,-1.90475E-03,-4.87805E-03,0.00000E+00,9.91260E-12,1.58477E-09,-1.57486E-09,2.49029E-16,1.57486E-09
8,0.00000E+00,8.00000E+00,-3.17100E-07,-1.05522E-08,2.29840E-04,7.55948E-05,1.07336E-02,-2.09311E-01,4.96445E-03,-1.68495E-03,-4.87805E-03,0.00000E+00,1.19649E-11,1.54683E-09,-1.53486E-09,2.35628E-16,1.53486E-09
9,0.00000E+00,9.00000E+00,-3.09284E-07,-5.84204E-09,2.26281E-04,7.12880E-05,2.15110E-03,-2.24875E-01,4.89537E-03,-1.81024E-03,-4.87805E-03,0.00000E+00,1.41295E-11,1.50870E-09,-1.49457E-09,2.26548E-16,1.49457E-09
10,0.00000E+00,1.00000E+01,-3.01474E-07,-1.70030E-09,2.23648E-04,6.49521E-05,-2.43359E-02,-2.39594E-01,4.68214E-03,-1.92873E-03,-4.87805E-03,0.00000E+00,1.60676E-11,1.47060E-09,-1.45454E-09,2.18305E-16,1.45454E-09
11,0.00000E+00,1.10000E+01,-2.93730E-07,1.83180E-09,2.19515E-04,5.84129E-05,-1.03371E-01,-2.26041E-01,4.04591E-03,-1.81963E-03,-4.87805E-03,0.00000E+00,1.73472E-11,1.43283E-09,-1.41548E-09,2.07685E-16,1.41548E-09
12,0.00000E+00,1.20000E+01,-2.86156E-07,4.75229E-09,2.13857E-04,5.27043E-05,-2.09315E-01,-2.40695E-01,3.19307E-03,-1.93760E-03,-4.87805E-03,0.00000E+00,1.80131E-11,1.39588E-09,-1.37787E-09,1.95263E-16,1.37787E-09
13,0.00000E+00,1.30000E+01,-2.78899E-07,7.05034E-09,2.09264E-04,4.69949E-05,-2.48904E-01,-1.91421E-01,2.87437E-03,-1.54094E-03,-4.87805E-03,0.00000E+00,1.81574E-11,1.36048E-09,-1.34233E-09,1.85149E-16,1.34233E-09
14,0.00000E+00,1.40000E+01,-2.72012E-07,8.77346E-09,2.05567E-04,4.11845E-05,-2.59177E-01,-1.79292E-01,2.79167E-03,-1.44330E-03,-4.87805E-03,0.00000E+00,1.82741E-11,1.32689E-09,-1.30861E-09,1.76914E-16,1.30861E-09
15,0.00000E+00,1.50000E+01,-2.65547E-07,9.95340E-09,2.02055E-04,3.47741E-05,-2.45101E-01,-1.86455E-01,2.90499E-03,-1.50096E-03,-4.87805E-03,0.00000E+00,1.85553E-11,1.29535E-09,-1.27680E-09,1.69193E-16,1.27680E-09
16,0.00000E+00,1.60000E+01,-2.59556E-07,1.06162E-08,1.97901E-04,2.77004E-05,-1.75189E-01,-1.55219E-01,3.46778E-03,-1.24952E-03,-4.87805E-03,0.00000E+00,1.92017E-11,1.26613E-09,-1.24692E-09,1.60727E-16,1.24692E-09
17,0.00000E+00,1.70000E+01,-2.53998E-07,1.08109E-08,1.93789E-04,2.27144E-05,-1.51959E-01,-1.80626E-01,3.65478E-03,-1.45404E-03,-4.87805E-03,0.00000E+00,1.99247E-11,1.23902E-09,-1.21909E-09,1.53233E-16,1.21909E-09
18,0.00000E+00,1.80000E+01,-2.48906E-07,1.05463E-08,1.89996E-04,1.78608E-05,-1.83862E-01,-1.96436E-01,3.39796E-03,-1.58131E-03,-4.87805E-03,0.00000E+00,2.03025E-11,1.21418E-09,-1.19387E-09,1.46580E-16,1.19387E-09
19,0.00000E+00,1.90000E+01,-2.44365E-07,9.84138E-09,1.85001E-04,1.34447E-05,-2.22216E-01,-1.28720E-01,3.08921E-03,-1.03619E-03,-4.87805E-03,0.00000E+00,2.02474E-11,1.19202E-09,-1.17178E-09,1.38484E-16,1.17178E-09
20,0.00000E+00,2.00000E+01,-2.40445E-07,8.76918E-09,1.80492E-04,9.61657E-06,-2.46409E-01,-1.01968E-01,2.89446E-03,-8.20841E-04,-4.87805E-03,0.00000E+00,2.01186E-11,1.17290E-09,-1.15278E-09,1.31496E-16,1.15278E-09
21,0.00000E+00,2.10000E+01,-2.37200E-07,7.36822E-09,1.78109E-04,7.14851E-06,-2.53233E-01,-2.51462E-02,2.83953E-03,-2.02427E-04,-4.87805E-03,0.00000E+00,1.98836E-11,1.15707E-09,-1.13719E-09,1.27890E-16,1.13719E-09
22,0.00000E+00,2.20000E+01,-2.34661E-07,5.73160E-09,1.75950E-04,4.53522E-06,-2.57724E-01,-2.45026E-02,2.80337E-03,-1.97246E-04,-4.87805E-03,0.00000E+00,1.97809E-11,1.14469E-09,-1.12491E-09,1.24691E-16,1.12491E-09
23,0.00000E+00,2.30000E+01,-2.32870E-07,3.91730E-09,1.73660E-04,2.61586E-06,-2.26369E-01,-3.21920E-02,3.05578E-03,-2.59146E-04,-4.87805E-03,0.00000E+00,1.99362E-11,1.13595E-09,-1.11601E-09,1.21413E-16,1.11601E-09
24,0.00000E+00,2.40000E+01,-2.31818E-07,1.98662E-09,1.72861E-04,1.88438E-06,-1.75509E-01,-2.10921E-02,3.46520E-03,-1.69792E-04,-4.87805E-03,0.00000E+00,2.02639E-11,1.13082E-09,-1.11056E-09,1.20285E-16,1.11056E-09
25,0.00000E+00,2.50000E+01,-2.31469E-07,-1.87681E-17,1.72992E-04,3.26317E-12,-1.56358E-01,2.20625E-07,3.61936E-03,1.77603E-09,-4.87805E-03,0.00000E+00,2.04083E-11,1.12912E-09,-1.10871E-09,1.20453E-16,1.10871E-09
26,0.00000E+00,2.60000E+01,-2.31818E-07,-1.98662E-09,1.72861E-04,-1.88438E-06,-1.75509E-01,2.10912E-02,3.46520E-03,1.69784E-04,-4.87805E-03,0.00000E+00,2.02639E-11,1.13082E-09,-1.11056E-09,1.20285E-16,1.11056E-09
27,0.00000E+00,2.70000E+01,-2.32870E-07,-3.91730E-09,1.73660E-04,-2.61584E-06,-2.26369E-01,3.21923E-02,3.05578E-03,2.59148E-04,-4.87805E-03,0.00000E+00,1.99362E-11,1.13595E-09,-1.11601E-09,1.21413E-16,1.11601E-09
28,0.00000E+00,2.80000E+01,-2.34661E-07,-5.73160E-09,1.75950E-04,-4.53522E-06,-2.57724E-01,2.45031E-02,2.80337E-03,1.97250E-04,-4.87805E-03,0.00000E+00,1.97809E-11,1.14469E-09,-1.12491E-09,1.24691E-16,1.12491E-09
29,0.00000E+00,2.90000E+01,-2.37200E-07,-7.36822E-09,1.78109E-04,-7.14852E-06,-2.53233E-01,2.51455E-02,2.83952E-03,2.02421E-04,-4.87805E-03,0.00000E+00,1.98836E-11,1.15707E-09,-1.13719E-09,1.27890E-16,1.13719E-09
30,0.00000E+00,3.00000E+01,-2.40445E-07,-8.76918E-09,1.80492E-04,-9.61657E-06,-2.46408E-01,1.01967E-01,2.89446E-03,8.20837E-04,-4.87805E-03,0.00000E+00,2.01186E-11,1.17290E-09,-1.15278E-09,1.31496E-16,1.15278E-09
31,0.00000E+00,3.10000E+01,-2.44365E-07,-9.84138E-09,1.85001E-04,-1.34447E-05,-2.22216E-01,1.28721E-01,3.08921E-03,1.03621E-03,-4.87805E-03,0.00000E+00,2.02474E-11,1.19202E-09,-1.17178E-09,1.38484E-16,1.17178E-09
32,0.00000E+00,3.20000E+01,-2.48906E-07,-1.05463E-08,1.89996E-04,-1.78608E-05,-1.83862E-01,1.96436E-01,3.39796E-03,1.58131E-03,-4.87805E-03,0.00000E+00,2.03025E-11,1.21418E-09,-1.19387E-09,1.46580E-16,1.19387E-09
33,0.00000E+00,3.30000E+01,-2.53998E-07,-1.08109E-08,1.93789E-04,-2.27144E-05,-1.51959E-01,1.80625E-01,3.65478E-03,1.45403E-03,-4.87805E-03,0.00000E+00,1.99247E-11,1.23902E-09,-1.21909E-09,1.53233E-16,1.21909E-09
34,0.00000E+00,3.40000E+01,-2.59556E-07,-1.06162E-08,1.97901E-04,-2.77004E-05,-1.75189E-01,1.55221E-01,3.46778E-03,1.24953E-03,-4.87805E-03,0.00000E+00,1.92017E-11,1.26613E-09,-1.24692E-09,1.60727E-16,1.24692E-09
35,0.00000E+00,3.50000E+01,-2.65547E-07,-9.95340E-09,2.02055E-04,-3.47741E-05,-2.45101E-01,1.86456E-01,2.90499E-03,1.50097E-03,-4.87805E-03,0.00000E+00,1.85553E-11,1.29535E-09,-1.27680E-09,1.69193E-16,1.27680E-09
36,0.00000E+00,3.60000E+01,-2.72012E-07,-8.77346E-09,2.05567E-04,-4.11844E-05,-2.59178E-01,1.79293E-01,2.79167E-03,1.44331E-03,-4.87805E-03,0.00000E+00,1.82741E-11,1.32689E-09,-1.30861E-09,1.76914E-16,1.30861E-09
37,0.00000E+00,3.70000E+01,-2.78899E-07,-7.05034E-09,2.09264E-04,-4.69949E-05,-2.48905E-01,1.91421E-01,2.87437E-03,1.54094E-03,-4.87805E-03,0.00000E+00,1.81574E-11,1.36048E-09,-1.34233E-09,1.85149E-16,1.34233E-09
38,0.00000E+00,3.80000E+01,-2.86156E-07,-4.75229E-09,2.13857E-04,-5.27043E-05,-2.09315E-01,2.40694E-01,3.19307E-03,1.93759E-03,-4.87805E-03,0.00000E+00,1.80131E-11,1.39588E-09,-1.37787E-09,1.95263E-16,1.37787E-09
