ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-1.17237E-06,-1.73343E-07,-2.05201E-04,-6.69701E-05,2.18578E-02,-3.00035E-01,5.05400E-03,-2.41529E-03,-4.87805E-03,0.00000E+00,4.46625E-12,5.71889E-09,-5.71442E-09,1.87534E-16,5.71442E-09
1,0.00000E+00,1.00000E+00,-1.15681E-06,-1.63430E-07,-2.04403E-04,-5.99275E-05,1.08259E-01,-1.91256E-01,5.74953E-03,-1.53961E-03,-4.87805E-03,0.00000E+00,5.61135E-12,5.64296E-09,-5.63735E-09,1.82621E-16,5.63735E-09
2,0.00000E+00,2.00000E+00,-1.14149E-06,-1.53575E-07,-2.05716E-04,-5.39667E-05,1.23160E-02,-2.40788E-01,4.97719E-03,-1.93834E-03,-4.87805E-03,0.00000E+00,7.30330E-12,5.56824E-09,-5.56094E-09,1.82057E-16,5.56094E-09
3,0.00000E+00,3.00000E+00,-1.12625E-06,-1.43988E-07,-2.05944E-04,-4.74989E-05,-5.62479E-02,-1.63471E-01,4.42525E-03,-1.31594E-03,-4.87805E-03,0.00000E+00,9.05990E-12,5.49392E-09,-5.48486E-09,1.79794E-16,5.48486E-09
4,0.00000E+00,4.00000E+00,-1.11129E-06,-1.34750E-07,-2.02984E-04,-4.13095E-05,-1.55690E-02,-1.26796E-01,4.75272E-03,-1.02071E-03,-4.87805E-03,0.00000E+00,1.11377E-11,5.42092E-09,-5.40979E-09,1.72709E-16,5.40979E-09
5,0.00000E+00,5.00000E+00,-1.09665E-06,-1.25868E-07,-1.98985E-04,-3.61975E-05,-7.71519E-02,-1.16461E-01,4.25698E-03,-9.37514E-04,-4.87805E-03,0.00000E+00,1.27185E-11,5.34953E-09,-5.33681E-09,1.64644E-16,5.33681E-09
6,0.00000E+00,6.00000E+00,-1.08249E-06,-1.17345E-07,-1.96661E-04,-3.16644E-05,-1.54860E-01,-1.66458E-01,3.63143E-03,-1.33998E-03,-4.87805E-03,0.00000E+00,1.41183E-11,5.28044E-09,-5.26633E-09,1.59705E-16,5.26633E-09
7,0.00000E+00,7.00000E+00,-1.06891E-06,-1.09211E-07,-1.94735E-04,-2.70462E-05,-1.89506E-01,-1.12609E-01,3.35253E-03,-9.06502E-04,-4.87805E-03,0.00000E+00,1.51327E-11,5.21420E-09,-5.19907E-09,1.55579E-16,5.19907E-09
8,0.00000E+00,8.00000E+00,-1.05598E-06,-1.01423E-07,-1.91889E-04,-2.23667E-05,-1.73978E-01,-8.18680E-02,3.47752E-03,-6.59038E-04,-4.87805E-03,0.00000E+00,1.61157E-11,5.15114E-09,-5.13502E-09,1.50220E-16,5.13502E-09
9,0.00000E+00,9.00000E+00,-1.04372E-06,-9.39649E-08,-1.88586E-04,-1.75287E-05,-1.62122E-01,-4.14346E-02,3.57296E-03,-3.33549E-04,-4.87805E-03,0.00000E+00,1.67610E-11,5.09131E-09,-5.07455E-09,1.44385E-16,5.07455E-09
