ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-6.97384E-07,-4.63279E-07,-2.24905E-04,-3.22602E-07,5.79211E-02,2.49398E-01,5.34431E-03,2.00765E-03,-4.87805E-03,0.00000E+00,1.92226E-13,3.40187E-09,-3.40168E-09,2.03595E-16,3.40168E-09
1,0.00000E+00,1.00000E+00,-7.03132E-07,-4.48413E-07,-2.24710E-04,8.72450E-08,1.70975E-02,2.47995E-01,5.01568E-03,1.99636E-03,-4.87805E-03,0.00000E+00,4.88690E-13,3.42991E-09,-3.42942E-09,2.03241E-16,3.42942E-09
2,0.00000E+00,2.00000E+00,-7.09023E-07,-4.33400E-07,-2.22838E-04,1.25989E-06,2.79768E-02,2.41580E-01,5.10326E-03,1.94472E-03,-4.87805E-03,0.00000E+00,1.69526E-12,3.45865E-09,-3.45695E-09,1.99875E-16,3.45695E-09
3,0.00000E+00,3.00000E+00,-7.15042E-07,-4.18146E-07,-2.22232E-04,1.37287E-06,-3.82940E-02,1.68636E-01,4.56978E-03,1.35752E-03,-4.87805E-03,0.00000E+00,3.26191E-12,3.48801E-09,-3.48475E-09,1.98791E-16,3.48475E-09
4,0.00000E+00,4.00000E+00,-7.21290E-07,-4.02588E-07,-2.18998E-04,1.00498E-06,-4.71603E-02,1.48951E-01,4.49841E-03,1.19905E-03,-4.87805E-03,0.00000E+00,4.39616E-12,3.51849E-09,-3.51409E-09,1.93043E-16,3.51409E-09
5,0.00000E+00,5.00000E+00,-7.27637E-07,-3.86670E-07,-2.16416E-04,-4.99056E-07,-9.42601E-02,1.03861E-01,4.11926E-03,8.36078E-04,-4.87805E-03,0.00000E+00,5.45388E-12,3.54945E-09,-3.54400E-09,1.88516E-16,3.54400E-09
6,0.00000E+00,6.00000E+00,-7.34085E-07,-3.70373E-07,-2.13579E-04,-2.15398E-06,-7.43705E-02,9.27165E-02,4.27937E-03,7.46368E-04,-4.87805E-03,0.00000E+00,6.44129E-12,3.58090E-09,-3.57446E-09,1.83622E-16,3.57446E-09
7,0.00000E+00,7.00000E+00,-7.40519E-07,-3.53663E-07,-2.11704E-04,-4.44500E-06,-8.16429E-02,6.78980E-02,4.22082E-03,5.46579E-04,-4.87805E-03,0.00000E+00,7.31624E-12,3.61229E-09,-3.60497E-09,1.80475E-16,3.60497E-09
8,0.00000E+00,8.00000E+00,-7.46880E-07,-3.36531E-07,-2.09173E-04,-6.91371E-06,-1.08582E-01,2.01752E-02,4.00396E-03,1.62410E-04,-4.87805E-03,0.00000E+00,8.09441E-12,3.64332E-09,-3.63522E-09,1.76300E-16,3.63522E-09
9,0.00000E+00,9.00000E+00,-7.53141E-07,-3.18988E-07,-2.07361E-04,-1.02529E-05,-1.04347E-01,2.22257E-02,4.03805E-03,1.78917E-04,-4.87805E-03,0.00000E+00,8.81709E-12,3.67386E-09,-3.66504E-09,1.73493E-16,3.66504E-09
10,0.00000E+00,1.00000E+01,-7.59223E-07,-3.01025E-07,-2.06467E-04,-1.27492E-05,-1.09393E-01,-2.08753E-02,3.99744E-03,-1.68046E-04,-4.87805E-03,0.00000E+00,9.40989E-12,3.70353E-09,-3.69412E-09,1.72235E-16,3.69412E-09
11,0.00000E+00,1.10000E+01,-7.65083E-07,-2.82667E-07,-2.05205E-04,-1.58982E-05,-1.16808E-01,-3.22678E-02,3.93774E-03,-2.59756E-04,-4.87805E-03,0.00000E+00,1.00269E-11,3.73211E-09,-3.72208E-09,1.70507E-16,3.72208E-09
12,0.00000E+00,1.20000E+01,-7.70686E-07,-2.63920E-07,-2.04767E-04,-1.91063E-05,-9.37112E-02,-5.54506E-02,4.12367E-03,-4.46378E-04,-4.87805E-03,0.00000E+00,1.03857E-11,3.75945E-09,-3.74906E-09,1.70236E-16,3.74906E-09
13,0.00000E+00,1.30000E+01,-7.75954E-07,-2.44810E-07,-2.05908E-04,-2.23378E-05,-8.54468E-02,-7.15923E-02,4.19020E-03,-5.76318E-04,-4.87805E-03,0.00000E+00,1.06932E-11,3.78514E-09,-3.77445E-09,1.72661E-16,3.77445E-09
14,0.00000E+00,1.40000E+01,-7.80832E-07,-2.25361E-07,-2.07651E-04,-2.43560E-05,-1.08189E-01,-1.16029E-01,4.00712E-03,-9.34034E-04,-4.87805E-03,0.00000E+00,1.10006E-11,3.80894E-09,-3.79793E-09,1.75942E-16,3.79793E-09
15,0.00000E+00,1.50000E+01,-7.85296E-07,-2.05624E-07,-2.10178E-04,-2.61009E-05,-1.35102E-01,-1.27144E-01,3.79048E-03,-1.02351E-03,-4.87805E-03,0.00000E+00,1.13416E-11,3.83071E-09,-3.81937E-09,1.80546E-16,3.81937E-09
16,0.00000E+00,1.60000E+01,-7.89320E-07,-1.85633E-07,-2.13917E-04,-2.69216E-05,-1.85865E-01,-1.32623E-01,3.38183E-03,-1.06762E-03,-4.87805E-03,0.00000E+00,1.18301E-11,3.85034E-09,-3.83851E-09,1.87103E-16,3.83851E-09
17,0.00000E+00,1.70000E+01,-7.92903E-07,-1.65425E-07,-2.17948E-04,-2.64938E-05,-2.45878E-01,-1.30417E-01,2.89873E-03,-1.04986E-03,-4.87805E-03,0.00000E+00,1.23723E-11,3.86782E-09,-3.85545E-09,1.94017E-16,3.85545E-09
18,0.00000E+00,1.80000E+01,-7.96067E-07,-1.45034E-07,-2.21842E-04,-2.55415E-05,-2.66242E-01,-1.17294E-01,2.73480E-03,-9.44213E-04,-4.87805E-03,0.00000E+00,1.26449E-11,3.88326E-09,-3.87061E-09,2.00712E-16,3.87061E-09
19,0.00000E+00,1.90000E+01,-7.98792E-07,-1.24484E-07,-2.26275E-04,-2.32488E-05,-2.64815E-01,-1.34523E-01,2.74629E-03,-1.08291E-03,-4.87805E-03,0.00000E+00,1.26794E-11,3.89654E-09,-3.88387E-09,2.08256E-16,3.88387E-09
20,0.00000E+00,2.00000E+01,-8.01039E-07,-1.03825E-07,-2.30725E-04,-2.00755E-05,-2.83686E-01,-1.25125E-01,2.59437E-03,-1.00726E-03,-4.87805E-03,0.00000E+00,1.27147E-11,3.90751E-09,-3.89479E-09,2.15889E-16,3.89479E-09
21,0.00000E+00,2.10000E+01,-8.02816E-07,-8.30904E-08,-2.33845E-04,-1.62254E-05,-3.12133E-01,-1.14521E-01,2.36538E-03,-9.21896E-04,-4.87805E-03,0.00000E+00,1.26894E-11,3.91618E-09,-3.90349E-09,2.21160E-16,3.90349E-09
22,0.00000E+00,2.20000E+01,-8.04151E-07,-6.23107E-08,-2.35212E-04,-1.21097E-05,-3.28396E-01,-1.38908E-01,2.23446E-03,-1.11821E-03,-4.87805E-03,0.00000E+00,1.25108E-11,3.92269E-09,-3.91018E-09,2.23273E-16,3.91018E-09
23,0.00000E+00,2.30000E+01,-8.05058E-07,-4.15331E-08,-2.35331E-04,-7.37429E-06,-3.56212E-01,-9.75445E-02,2.01054E-03,-7.85233E-04,-4.87805E-03,0.00000E+00,1.23927E-11,3.92711E-09,-3.91472E-09,2.23126E-16,3.91472E-09
24,0.00000E+00,2.40000E+01,-8.05562E-07,-2.07656E-08,-2.34955E-04,-3.80613E-06,-4.05193E-01,-2.98460E-02,1.61624E-03,-2.40260E-04,-4.87805E-03,0.00000E+00,1.24562E-11,3.92957E-09,-3.91711E-09,2.22253E-16,3.91711E-09
