ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-3.20742E-07,-2.65396E-07,-2.98928E-04,1.02773E-04,-2.29330E-01,-1.18969E-01,3.03194E-03,-9.57700E-04,-4.87805E-03,0.00000E+00,2.00415E-13,1.56460E-09,-1.56440E-09,4.02178E-16,1.56440E-09
1,0.00000E+00,1.00000E+00,-3.25539E-07,-2.57375E-07,-2.84422E-04,1.06044E-04,-1.11795E-01,2.25369E-02,3.97810E-03,1.81422E-04,-4.87805E-03,0.00000E+00,3.13404E-13,1.58800E-09,-1.58768E-09,3.70867E-16,1.58768E-09
2,0.00000E+00,2.00000E+00,-3.30339E-07,-2.49224E-07,-2.70566E-04,1.09294E-04,-1.40895E-01,1.14446E-02,3.74384E-03,9.21291E-05,-4.87805E-03,0.00000E+00,7.60819E-13,1.61141E-09,-1.61065E-09,3.42734E-16,1.61065E-09
3,0.00000E+00,3.00000E+00,-3.35277E-07,-2.40970E-07,-2.58167E-04,1.12561E-04,-7.46695E-02,-6.22557E-03,4.27696E-03,-5.01158E-05,-4.87805E-03,0.00000E+00,1.49440E-12,1.63550E-09,-1.63400E-09,3.19263E-16,1.63400E-09
4,0.00000E+00,4.00000E+00,-3.40317E-07,-2.32575E-07,-2.42808E-04,1.14179E-04,-4.83675E-02,9.84634E-02,4.48869E-03,7.92630E-04,-4.87805E-03,0.00000E+00,2.23139E-12,1.66008E-09,-1.65785E-09,2.89771E-16,1.65785E-09
5,0.00000E+00,5.00000E+00,-3.45478E-07,-2.23938E-07,-2.27592E-04,1.15531E-04,3.26944E-02,9.21430E-02,5.14124E-03,7.41751E-04,-4.87805E-03,0.00000E+00,2.87164E-12,1.68526E-09,-1.68239E-09,2.62211E-16,1.68239E-09
6,0.00000E+00,6.00000E+00,-3.50692E-07,-2.15034E-07,-2.12509E-04,1.15787E-04,1.29781E-01,5.36421E-02,5.92279E-03,4.31819E-04,-4.87805E-03,0.00000E+00,3.27126E-12,1.71069E-09,-1.70742E-09,2.35731E-16,1.70742E-09
7,0.00000E+00,7.00000E+00,-3.55860E-07,-2.05842E-07,-1.98236E-04,1.14740E-04,1.67887E-01,2.95228E-02,6.22954E-03,2.37659E-04,-4.87805E-03,0.00000E+00,3.47888E-12,1.73590E-09,-1.73242E-09,2.11163E-16,1.73242E-09
8,0.00000E+00,8.00000E+00,-3.60960E-07,-1.96355E-07,-1.84014E-04,1.11831E-04,1.94339E-01,6.17183E-02,6.44248E-03,4.96833E-04,-4.87805E-03,0.00000E+00,3.63328E-12,1.76078E-09,-1.75715E-09,1.86628E-16,1.75715E-09
9,0.00000E+00,9.00000E+00,-3.65979E-07,-1.86554E-07,-1.70507E-04,1.09216E-04,2.73490E-01,7.23270E-02,7.07964E-03,5.82232E-04,-4.87805E-03,0.00000E+00,3.57578E-12,1.78526E-09,-1.78169E-09,1.65028E-16,1.78169E-09
