ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-1.12110E-06,-4.92331E-07,2.00889E-04,1.38966E-04,4.28642E-02,2.42284E-01,5.22311E-03,1.95038E-03,-4.87805E-03,0.00000E+00,8.07055E-13,5.46877E-09,-5.46796E-09,2.40164E-16,5.46796E-09
1,0.00000E+00,1.00000E+00,-1.11900E-06,-4.74196E-07,1.96967E-04,1.31797E-04,2.44735E-01,2.33420E-01,6.84816E-03,1.87903E-03,-4.87805E-03,0.00000E+00,9.99327E-13,5.45852E-09,-5.45752E-09,2.26071E-16,5.45752E-09
2,0.00000E+00,2.00000E+00,-1.11700E-06,-4.55944E-07,1.94126E-04,1.25122E-04,2.20023E-01,2.00545E-01,6.64924E-03,1.61438E-03,-4.87805E-03,0.00000E+00,1.25815E-12,5.44879E-09,-5.44753E-09,2.14696E-16,5.44753E-09
3,0.00000E+00,3.00000E+00,-1.11521E-06,-4.37554E-07,1.92314E-04,1.18215E-04,2.76890E-01,5.49424E-02,7.10701E-03,4.42287E-04,-4.87805E-03,0.00000E+00,1.56497E-12,5.44006E-09,-5.43849E-09,2.05112E-16,5.43849E-09
4,0.00000E+00,4.00000E+00,-1.11356E-06,-4.19050E-07,1.91135E-04,1.12226E-04,2.11330E-01,7.65957E-03,6.57926E-03,6.16595E-05,-4.87805E-03,0.00000E+00,1.32915E-12,5.43200E-09,-5.43067E-09,1.97738E-16,5.43067E-09
5,0.00000E+00,5.00000E+00,-1.11211E-06,-4.00438E-07,1.92377E-04,1.06213E-04,1.21098E-01,2.10450E-02,5.85289E-03,1.69412E-04,-4.87805E-03,0.00000E+00,1.19861E-12,5.42491E-09,-5.42371E-09,1.94368E-16,5.42371E-09
6,0.00000E+00,6.00000E+00,-1.11089E-06,-3.81697E-07,1.93283E-04,1.00476E-04,3.39193E-02,1.18709E-02,5.15110E-03,9.55604E-05,-4.87805E-03,0.00000E+00,1.15804E-12,5.41896E-09,-5.41780E-09,1.91002E-16,5.41780E-09
7,0.00000E+00,7.00000E+00,-1.10995E-06,-3.62818E-07,1.94084E-04,9.43508E-05,1.72966E-02,2.39453E-02,5.01729E-03,1.92759E-04,-4.87805E-03,0.00000E+00,1.22437E-12,5.41441E-09,-5.41319E-09,1.87447E-16,5.41319E-09
8,0.00000E+00,8.00000E+00,-1.10930E-06,-3.43771E-07,1.96555E-04,8.86209E-05,7.43204E-02,3.19533E-02,5.47633E-03,2.57224E-04,-4.87805E-03,0.00000E+00,1.30848E-12,5.41120E-09,-5.40990E-09,1.87112E-16,5.40990E-09
9,0.00000E+00,9.00000E+00,-1.10882E-06,-3.24536E-07,1.99199E-04,8.17313E-05,1.25406E-01,5.58567E-02,5.88757E-03,4.49646E-04,-4.87805E-03,0.00000E+00,1.31194E-12,5.40890E-09,-5.40759E-09,1.86600E-16,5.40759E-09
10,0.00000E+00,1.00000E+01,-1.10847E-06,-3.05117E-07,2.00296E-04,7.43411E-05,1.60865E-01,8.98928E-02,6.17301E-03,7.23637E-04,-4.87805E-03,0.00000E+00,1.21957E-12,5.40718E-09,-5.40596E-09,1.83721E-16,5.40596E-09
11,0.00000E+00,1.10000E+01,-1.10818E-06,-2.85507E-07,2.00256E-04,6.78561E-05,1.25973E-01,4.19672E-02,5.89213E-03,3.37836E-04,-4.87805E-03,0.00000E+00,1.05400E-12,5.40576E-09,-5.40471E-09,1.79946E-16,5.40471E-09
