ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-2.30993E-08,-2.97498E-07,-2.27408E-05,-1.34204E-04,-1.38932E-01,1.28393E-01,3.75964E-03,1.03357E-03,-4.87805E-03,0.00000E+00,6.47264E-14,1.12680E-10,-1.12615E-10,7.45745E-17,1.12615E-10
1,0.00000E+00,1.00000E+00,-3.25656E-08,-2.89062E-07,-2.70677E-05,-1.29099E-04,-2.84688E-01,6.73737E-02,2.58631E-03,5.42358E-04,-4.87805E-03,0.00000E+00,2.07692E-13,1.58857E-10,-1.58649E-10,7.00317E-17,1.58649E-10
2,0.00000E+00,2.00000E+00,-4.22023E-08,-2.80552E-07,-3.27101E-05,-1.25352E-04,-2.29520E-01,3.28953E-02,3.03041E-03,2.64808E-04,-4.87805E-03,0.00000E+00,7.82043E-13,2.05865E-10,-2.05083E-10,6.75522E-17,2.05083E-10
3,0.00000E+00,3.00000E+00,-5.19013E-08,-2.71906E-07,-3.72708E-05,-1.20751E-04,-2.85095E-01,1.01268E-01,2.58303E-03,8.15211E-04,-4.87805E-03,0.00000E+00,1.87872E-12,2.53177E-10,-2.51298E-10,6.42791E-17,2.51298E-10
4,0.00000E+00,4.00000E+00,-6.17967E-08,-2.63008E-07,-4.37862E-05,-1.14829E-04,-2.27028E-01,1.12230E-01,3.05047E-03,9.03454E-04,-4.87805E-03,0.00000E+00,2.89237E-12,3.01447E-10,-2.98555E-10,6.07896E-17,2.98555E-10
5,0.00000E+00,5.00000E+00,-7.17402E-08,-2.53804E-07,-5.01676E-05,-1.09000E-04,-1.63039E-01,8.01917E-02,3.56558E-03,6.45543E-04,-4.87805E-03,0.00000E+00,3.75804E-12,3.49952E-10,-3.46194E-10,5.79513E-17,3.46194E-10
6,0.00000E+00,6.00000E+00,-8.16012E-08,-2.44275E-07,-5.57934E-05,-1.03162E-04,-1.61889E-01,7.05597E-02,3.57484E-03,5.68006E-04,-4.87805E-03,0.00000E+00,4.63060E-12,3.98055E-10,-3.93424E-10,5.53652E-17,3.93424E-10
7,0.00000E+00,7.00000E+00,-9.13156E-08,-2.34399E-07,-6.16227E-05,-9.69166E-05,-2.07668E-01,6.40018E-02,3.20632E-03,5.15215E-04,-4.87805E-03,0.00000E+00,5.58437E-12,4.45442E-10,-4.39858E-10,5.30905E-17,4.39858E-10
8,0.00000E+00,8.00000E+00,-1.00892E-07,-2.24159E-07,-6.65578E-05,-9.01793E-05,-2.01261E-01,1.62666E-02,3.25790E-03,1.30946E-04,-4.87805E-03,0.00000E+00,6.40426E-12,4.92158E-10,-4.85754E-10,5.05630E-17,4.85754E-10
9,0.00000E+00,9.00000E+00,-1.10261E-07,-2.13560E-07,-7.11956E-05,-8.43034E-05,-1.91338E-01,-6.87711E-04,3.33778E-03,-5.53607E-06,-4.87805E-03,0.00000E+00,7.37905E-12,5.37860E-10,-5.30481E-10,4.90079E-17,5.30481E-10
10,0.00000E+00,1.00000E+01,-1.19337E-07,-2.02590E-07,-7.63247E-05,-7.77814E-05,-2.47364E-01,-9.82207E-05,2.88677E-03,-7.90677E-07,-4.87805E-03,0.00000E+00,8.66760E-12,5.82132E-10,-5.73464E-10,4.77985E-17,5.73464E-10
11,0.00000E+00,1.10000E+01,-1.28155E-07,-1.91243E-07,-8.30948E-05,-7.05470E-05,-2.31671E-01,2.51373E-02,3.01310E-03,2.02355E-04,-4.87805E-03,0.00000E+00,9.83956E-12,6.25146E-10,-6.15307E-10,4.78236E-17,6.15307E-10
12,0.00000E+00,1.20000E+01,-1.36635E-07,-1.79491E-07,-8.93882E-05,-6.26133E-05,-1.89097E-01,-2.09759E-02,3.35582E-03,-1.68856E-04,-4.87805E-03,0.00000E+00,1.06629E-11,6.66511E-10,-6.55849E-10,4.79405E-17,6.55849E-10
13,0.00000E+00,1.30000E+01,-1.44665E-07,-1.67364E-07,-9.33959E-05,-5.32151E-05,-1.87904E-01,-1.01797E-02,3.36542E-03,-8.19467E-05,-4.87805E-03,0.00000E+00,1.15680E-11,7.05683E-10,-6.94116E-10,4.65074E-17,6.94116E-10
14,0.00000E+00,1.40000E+01,-1.52209E-07,-1.54868E-07,-9.47609E-05,-4.47647E-05,-1.87219E-01,-2.32408E-03,3.37093E-03,-1.87088E-05,-4.87805E-03,0.00000E+00,1.22861E-11,7.42482E-10,-7.30196E-10,4.42086E-17,7.30196E-10
15,0.00000E+00,1.50000E+01,-1.59223E-07,-1.42013E-07,-9.32682E-05,-3.57864E-05,-1.82655E-01,-7.54121E-02,3.40767E-03,-6.07067E-04,-4.87805E-03,0.00000E+00,1.27687E-11,7.76698E-10,-7.63929E-10,4.01680E-17,7.63929E-10
16,0.00000E+00,1.60000E+01,-1.65648E-07,-1.28857E-07,-8.98348E-05,-2.71239E-05,-2.29274E-01,-8.58883E-02,3.03239E-03,-6.91401E-04,-4.87805E-03,0.00000E+00,1.36533E-11,8.08038E-10,-7.94385E-10,3.54441E-17,7.94385E-10
17,0.00000E+00,1.70000E+01,-1.71506E-07,-1.15422E-07,-8.40097E-05,-2.11887E-05,-2.75909E-01,-4.87888E-02,2.65698E-03,-3.92750E-04,-4.87805E-03,0.00000E+00,1.47168E-11,8.36615E-10,-8.21898E-10,3.02140E-17,8.21898E-10
18,0.00000E+00,1.80000E+01,-1.76791E-07,-1.01702E-07,-7.78419E-05,-1.57625E-05,-3.09342E-01,-6.11218E-02,2.38784E-03,-4.92030E-04,-4.87805E-03,0.00000E+00,1.57386E-11,8.62393E-10,-8.46655E-10,2.53890E-17,8.46655E-10
