ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-3.06955E-08,-1.19373E-07,5.98016E-05,-9.53713E-05,-2.00683E-01,3.92496E-02,3.26255E-03,3.15959E-04,-4.87805E-03,0.00000E+00,2.07891E-13,1.49734E-10,-1.49526E-10,5.10045E-17,1.49527E-10
1,0.00000E+00,1.00000E+00,-3.43421E-08,-1.13832E-07,5.43878E-05,-9.82963E-05,-2.39305E-01,9.37018E-02,2.95164E-03,7.54300E-04,-4.87805E-03,0.00000E+00,2.38654E-13,1.67522E-10,-1.67284E-10,5.07963E-17,1.67284E-10
2,0.00000E+00,2.00000E+00,-3.80936E-08,-1.08217E-07,5.06477E-05,-1.00562E-04,-9.19462E-02,1.09880E-01,4.13788E-03,8.84531E-04,-4.87805E-03,0.00000E+00,3.22925E-13,1.85822E-10,-1.85499E-10,5.10290E-17,1.85499E-10
3,0.00000E+00,3.00000E+00,-4.17245E-08,-1.02484E-07,4.56850E-05,-1.02733E-04,-6.86953E-02,8.50162E-02,4.32505E-03,6.84380E-04,-4.87805E-03,0.00000E+00,3.73650E-13,2.03534E-10,-2.03161E-10,5.08805E-17,2.03161E-10
4,0.00000E+00,4.00000E+00,-4.52246E-08,-9.66372E-08,4.00646E-05,-1.04036E-04,-4.75364E-03,4.35252E-02,4.83978E-03,3.50378E-04,-4.87805E-03,0.00000E+00,3.22870E-13,2.20608E-10,-2.20285E-10,5.00258E-17,2.20285E-10
5,0.00000E+00,5.00000E+00,-4.84442E-08,-9.07269E-08,3.36800E-05,-1.06085E-04,8.69496E-03,8.22519E-02,4.94804E-03,6.62128E-04,-4.87805E-03,0.00000E+00,3.45435E-13,2.36313E-10,-2.35968E-10,4.98632E-17,2.35968E-10
6,0.00000E+00,6.00000E+00,-5.13479E-08,-8.47671E-08,2.63941E-05,-1.06155E-04,-2.76703E-03,8.07203E-02,4.85577E-03,6.49799E-04,-4.87805E-03,0.00000E+00,4.60239E-13,2.50478E-10,-2.50017E-10,4.81615E-17,2.50017E-10
7,0.00000E+00,7.00000E+00,-5.39619E-08,-7.87865E-08,1.90497E-05,-1.05093E-04,3.29103E-02,6.31104E-03,5.14298E-03,5.08039E-05,-4.87805E-03,0.00000E+00,5.94982E-13,2.63229E-10,-2.62634E-10,4.59147E-17,2.62634E-10
8,0.00000E+00,8.00000E+00,-5.62127E-08,-7.28470E-08,1.38828E-05,-1.03764E-04,8.15776E-03,3.44570E-02,4.94372E-03,2.77379E-04,-4.87805E-03,0.00000E+00,7.87053E-13,2.74208E-10,-2.73421E-10,4.41132E-17,2.73421E-10
9,0.00000E+00,9.00000E+00,-5.81266E-08,-6.69535E-08,9.27610E-06,-1.03096E-04,2.15917E-03,5.86286E-02,4.89543E-03,4.71960E-04,-4.87805E-03,0.00000E+00,9.79030E-13,2.83545E-10,-2.82566E-10,4.31268E-17,2.82566E-10
10,0.00000E+00,1.00000E+01,-5.97024E-08,-6.11308E-08,2.24475E-06,-1.01080E-04,2.68007E-02,3.07658E-02,5.09379E-03,2.47665E-04,-4.87805E-03,0.00000E+00,1.20453E-12,2.91231E-10,-2.90027E-10,4.11443E-17,2.90027E-10
11,0.00000E+00,1.10000E+01,-6.08985E-08,-5.54193E-08,-4.99427E-06,-9.73959E-05,2.25118E-02,-1.60906E-02,5.05927E-03,-1.29529E-04,-4.87805E-03,0.00000E+00,1.55052E-12,2.97066E-10,-2.95516E-10,3.82814E-17,2.95516E-10
12,0.00000E+00,1.20000E+01,-6.17152E-08,-4.98704E-08,-1.09441E-05,-9.31690E-05,2.99323E-03,-2.85756E-02,4.90214E-03,-2.30034E-04,-4.87805E-03,0.00000E+00,1.95651E-12,3.01050E-10,-2.99093E-10,3.54210E-17,2.99093E-10
