ID,X,Y,DispX,DispY,VelX,VelY,AccelX,AccelY,InternalForceX,InternalForceY,ExternalForceX,ExternalForceY,StrainEnergy,WorkPotential,PotentialEnergy,KineticEnergy,Lagrangian
0,0.00000E+00,0.00000E+00,-1.25787E-07,-7.28792E-09,1.01952E-04,9.45471E-05,-2.07377E-01,-1.97312E-01,3.20866E-03,-1.58836E-03,-4.87805E-03,0.00000E+00,1.01177E-12,6.13597E-10,-6.12585E-10,7.78170E-17,6.12585E-10
1,0.00000E+00,1.00000E+00,-1.22684E-07,-4.58711E-09,1.01867E-04,8.79039E-05,-1.77910E-01,-1.61042E-01,3.44587E-03,-1.29639E-03,-4.87805E-03,0.00000E+00,1.12716E-12,5.98460E-10,-5.97333E-10,7.28686E-17,5.97333E-10
2,0.00000E+00,2.00000E+00,-1.19663E-07,-1.92729E-09,1.05043E-04,8.41399E-05,-1.72957E-01,-1.06709E-01,3.48575E-03,-8.59004E-04,-4.87805E-03,0.00000E+00,1.39745E-12,5.83723E-10,-5.82325E-10,7.29073E-17,5.82325E-10
3,0.00000E+00,3.00000E+00,-1.16552E-07,6.48572E-10,1.07596E-04,7.96913E-05,-2.08914E-01,-1.39288E-01,3.19629E-03,-1.12127E-03,-4.87805E-03,0.00000E+00,1.74217E-12,5.68546E-10,-5.66804E-10,7.21587E-17,5.66804E-10
4,0.00000E+00,4.00000E+00,-1.13416E-07,3.04691E-09,1.09856E-04,7.47684E-05,-1.67238E-01,-6.97226E-02,3.53178E-03,-5.61267E-04,-4.87805E-03,0.00000E+00,2.07546E-12,5.53250E-10,-5.51175E-10,7.10762E-17,5.51175E-10
5,0.00000E+00,5.00000E+00,-1.10236E-07,5.29318E-09,1.12473E-04,7.18723E-05,-1.36536E-01,-9.75434E-02,3.77893E-03,-7.85225E-04,-4.87805E-03,0.00000E+00,2.49715E-12,5.37737E-10,-5.35240E-10,7.17090E-17,5.35240E-10
6,0.00000E+00,6.00000E+00,-1.07034E-07,7.34625E-09,1.15000E-04,6.75660E-05,-1.14138E-01,-9.03735E-02,3.95924E-03,-7.27506E-04,-4.87805E-03,0.00000E+00,2.85042E-12,5.22116E-10,-5.19266E-10,7.16051E-17,5.19266E-10
7,0.00000E+00,7.00000E+00,-1.03832E-07,9.20146E-09,1.18321E-04,6.34611E-05,-7.35430E-02,-6.39479E-02,4.28603E-03,-5.14781E-04,-4.87805E-03,0.00000E+00,3.25833E-12,5.06499E-10,-5.03241E-10,7.25595E-17,5.03241E-10
8,0.00000E+00,8.00000E+00,-1.00610E-07,1.08535E-08,1.21340E-04,5.99030E-05,-4.42436E-02,-3.42911E-02,4.52189E-03,-2.76043E-04,-4.87805E-03,0.00000E+00,3.66408E-12,4.90782E-10,-4.87117E-10,7.37048E-17,4.87118E-10
9,0.00000E+00,9.00000E+00,-9.73555E-08,1.22992E-08,1.24552E-04,5.61625E-05,-4.04384E-02,-3.96790E-02,4.55252E-03,-3.19416E-04,-4.87805E-03,0.00000E+00,4.14939E-12,4.74905E-10,-4.70755E-10,7.51367E-17,4.70755E-10
10,0.00000E+00,1.00000E+01,-9.41001E-08,1.35096E-08,1.25809E-04,5.11704E-05,7.51146E-03,-7.44292E-03,4.93852E-03,-5.99155E-05,-4.87805E-03,0.00000E+00,4.81867E-12,4.59025E-10,-4.54206E-10,7.42465E-17,4.54206E-10
